,cost,distance,delivery_time_hours,quantity,transport_mode,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
4126,158.24,282,56,1,ЖД,B2B,Физическое лицо,Бытовая техника,Малая техника,Казань,Москва,Розничный,2023-06-26 08:30:00,2023-06-28 16:30:00,9.0,Лето,Лето
3682,1496.07,830,44,1,ЖД,B2B,Физическое лицо,Бытовая техника,Малая техника,Сочи,Владивосток,Розничный,2023-06-26 08:36:00,2023-06-28 04:36:00,9.0,Лето,Лето
17972,999.28,917,44,2,ЖД,VIP,Физическое лицо,Бытовая техника,Малая техника,Казань,Казань,Розничный,2023-06-26 08:42:00,2023-06-28 04:42:00,35.0,Лето,Лето
17166,926.0,727,67,3,Морской,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Нижний Новгород,Розничный,2023-06-26 09:16:00,2023-06-29 04:16:00,78.9,Лето,Лето
2082,1247.2,768,37,6,Грузовик,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Москва,Розничный,2023-06-26 09:36:00,2023-06-27 22:36:00,2.4000000000000004,Лето,Лето
8960,385.54,585,56,6,Грузовик,B2C,Юридическое лицо,Электроника,Компьютеры,Санкт-Петербург,Владивосток,Розничный,2023-06-26 09:46:00,2023-06-28 17:46:00,13.2,Лето,Лето
4533,1665.28,999,65,2,ЖД,B2B,Физическое лицо,Одежда,Мужская,Казань,Владивосток,Розничный,2023-06-26 09:56:00,2023-06-29 02:56:00,1.4,Лето,Лето
13074,619.57,350,58,8,Грузовик,B2C,Физическое лицо,Одежда,Мужская,Сочи,Новосибирск,Розничный,2023-06-26 10:52:00,2023-06-28 20:52:00,2.4,Лето,Лето
10351,462.02,282,4,7,Авиа,B2C,Физическое лицо,Одежда,Женская,Казань,Екатеринбург,Оптовый,2023-06-26 12:11:00,2023-06-26 16:11:00,2.1,Лето,Лето
8859,38.49,36,16,3,ЖД,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Екатеринбург,Оптовый,2023-06-26 12:37:00,2023-06-27 04:37:00,15.0,Лето,Лето
4098,1574.39,835,50,10,Морской,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Казань,Розничный,2023-06-26 12:47:00,2023-06-28 14:47:00,1.7999999999999998,Лето,Лето
15586,795.78,966,55,4,Морской,B2C,Физическое лицо,Одежда,Женская,Москва,Екатеринбург,Розничный,2023-06-26 13:13:00,2023-06-28 20:13:00,1.32,Лето,Лето
15194,767.19,441,30,10,Морской,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Санкт-Петербург,Розничный,2023-06-26 13:39:00,2023-06-27 19:39:00,2.5,Лето,Лето
3722,150.2,292,68,9,Грузовик,B2C,Физическое лицо,Одежда,Женская,Москва,Новосибирск,Розничный,2023-06-26 14:11:00,2023-06-29 10:11:00,2.7,Лето,Лето
6556,254.35,173,57,1,Морской,B2B,Физическое лицо,Спорттовары,Тренажеры,Казань,Сочи,Оптовый,2023-06-26 14:22:00,2023-06-28 23:22:00,73.0,Лето,Лето
13428,640.76,341,2,4,ЖД,B2C,Физическое лицо,Одежда,Женская,Москва,Сочи,Розничный,2023-06-26 14:58:00,2023-06-26 16:58:00,2.4,Лето,Лето
4983,1793.65,937,60,4,Грузовик,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Новосибирск,Оптовый,2023-06-26 15:15:00,2023-06-29 03:15:00,105.2,Лето,Лето
17268,935.79,682,28,7,Авиа,B2C,Юридическое лицо,Одежда,Мужская,Нижний Новгород,Краснодар,Розничный,2023-06-26 15:43:00,2023-06-27 19:43:00,4.9,Лето,Лето
9876,434.31,816,68,3,Авиа,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Краснодар,Розничный,2023-06-26 15:53:00,2023-06-29 11:53:00,2.1,Лето,Лето
16529,871.04,440,19,8,ЖД,B2C,Физическое лицо,Одежда,Женская,Москва,Владивосток,Розничный,2023-06-26 16:06:00,2023-06-27 11:06:00,2.4,Лето,Лето
9728,425.51,327,32,8,Грузовик,B2C,Физическое лицо,Одежда,Женская,Казань,Сочи,Оптовый,2023-06-26 16:17:00,2023-06-28 00:17:00,2.64,Лето,Лето
17136,922.93,489,38,2,Морской,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Краснодар,Розничный,2023-06-26 16:49:00,2023-06-28 06:49:00,35.0,Лето,Лето
79,1006.99,899,8,4,ЖД,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Новосибирск,Оптовый,2023-06-26 17:05:00,2023-06-27 01:05:00,70.0,Лето,Лето
9464,410.43,615,39,2,Морской,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Владивосток,Розничный,2023-06-26 17:26:00,2023-06-28 08:26:00,4.4,Лето,Лето
13455,642.4,668,29,5,Грузовик,B2C,Физическое лицо,Электроника,Мобильные устройства,Сочи,Калининград,Розничный,2023-06-26 17:44:00,2023-06-27 22:44:00,0.8500000000000001,Лето,Лето
14791,736.68,554,40,3,Морской,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Калининград,Оптовый,2023-06-26 18:22:00,2023-06-28 10:22:00,0.51,Лето,Лето
10205,453.99,831,11,4,ЖД,B2C,Юридическое лицо,Спорттовары,Тренажеры,Казань,Нижний Новгород,Розничный,2023-06-26 19:33:00,2023-06-27 06:33:00,105.2,Лето,Лето
4878,1764.5,907,71,7,Авиа,B2C,Физическое лицо,Одежда,Унисекс,Казань,Владивосток,Оптовый,2023-06-26 20:28:00,2023-06-29 19:28:00,4.2,Лето,Лето
12558,589.66,614,1,9,Авиа,B2C,Юридическое лицо,Электроника,Аксессуары,Казань,Калининград,Оптовый,2023-06-26 20:32:00,2023-06-26 21:32:00,0.27,Лето,Лето
3211,1408.95,997,46,2,ЖД,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Екатеринбург,Оптовый,2023-06-26 21:25:00,2023-06-28 19:25:00,0.026,Лето,Лето
717,1074.65,779,46,3,Авиа,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Москва,Розничный,2023-06-26 22:10:00,2023-06-28 20:10:00,0.75,Лето,Лето
15627,799.45,541,29,5,Морской,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Екатеринбург,Оптовый,2023-06-26 22:43:00,2023-06-28 03:43:00,0.8500000000000001,Лето,Лето
1808,1208.96,960,42,3,Авиа,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Сочи,Розничный,2023-06-26 22:48:00,2023-06-28 16:48:00,1.5,Лето,Лето
6238,237.34,142,12,2,ЖД,B2B,Физическое лицо,Одежда,Женская,Казань,Нижний Новгород,Оптовый,2023-06-26 23:20:00,2023-06-27 11:20:00,0.66,Лето,Лето
10908,491.99,413,65,3,Грузовик,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Нижний Новгород,Розничный,2023-06-26 23:40:00,2023-06-29 16:40:00,0.75,Лето,Лето
11741,538.77,463,14,9,Грузовик,B2C,Юридическое лицо,Электроника,Компьютеры,Москва,Казань,Розничный,2023-06-26 23:40:00,2023-06-27 13:40:00,19.8,Лето,Лето
5167,185.29,108,69,1,Морской,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Новосибирск,Розничный,2023-06-26 23:51:00,2023-06-29 20:51:00,0.6,Лето,Лето
470,1048.05,899,12,10,Авиа,B2C,Юридическое лицо,Одежда,Унисекс,Санкт-Петербург,Краснодар,Розничный,2023-06-27 00:22:00,2023-06-27 12:22:00,1.7999999999999998,Лето,Лето
14698,73.32,54,38,1,ЖД,VIP,Физическое лицо,Одежда,Женская,Казань,Калининград,Оптовый,2023-06-27 01:36:00,2023-06-28 15:36:00,0.33,Лето,Лето
7429,302.38,471,56,9,Грузовик,B2C,Юридическое лицо,Электроника,Аксессуары,Сочи,Владивосток,Розничный,2023-06-27 01:55:00,2023-06-29 09:55:00,2.25,Лето,Лето
4291,161.09,206,61,4,ЖД,B2C,Физическое лицо,Одежда,Женская,Москва,Краснодар,Розничный,2023-06-27 03:05:00,2023-06-29 16:05:00,1.2,Лето,Лето
8435,358.45,504,48,4,Морской,B2C,Физическое лицо,Одежда,Унисекс,Казань,Калининград,Оптовый,2023-06-27 03:47:00,2023-06-29 03:47:00,0.72,Лето,Лето
461,1046.63,971,24,9,Авиа,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Санкт-Петербург,Розничный,2023-06-27 04:12:00,2023-06-28 04:12:00,19.8,Лето,Лето
1482,1163.81,837,14,10,Авиа,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Казань,Розничный,2023-06-27 04:21:00,2023-06-27 18:21:00,100.0,Лето,Лето
6904,272.8,263,17,7,Авиа,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Калининград,Розничный,2023-06-27 04:37:00,2023-06-27 21:37:00,6.859999999999999,Лето,Лето
8264,348.94,188,44,3,Авиа,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Владивосток,Розничный,2023-06-27 04:46:00,2023-06-29 00:46:00,0.75,Лето,Лето
2101,125.15,207,8,5,Морской,B2B,Юридическое лицо,Бытовая техника,Малая техника,Новосибирск,Калининград,Розничный,2023-06-27 06:31:00,2023-06-27 14:31:00,87.5,Лето,Лето
2881,1358.17,915,20,3,ЖД,VIP,Юридическое лицо,Бытовая техника,Малая техника,Сочи,Владивосток,Розничный,2023-06-27 06:36:00,2023-06-28 02:36:00,10.5,Лето,Лето
10914,492.55,288,72,9,Морской,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Казань,Розничный,2023-06-27 07:21:00,2023-06-30 07:21:00,2.7,Лето,Лето
5840,215.39,186,7,5,ЖД,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Казань,Розничный,2023-06-27 10:38:00,2023-06-27 17:38:00,11.0,Лето,Лето
9633,420.02,293,19,4,Грузовик,VIP,Физическое лицо,Спорттовары,Тренажеры,Москва,Новосибирск,Розничный,2023-06-27 12:08:00,2023-06-28 07:08:00,105.2,Лето,Лето
12482,583.97,551,13,5,ЖД,B2B,Физическое лицо,Электроника,Мобильные устройства,Новосибирск,Санкт-Петербург,Розничный,2023-06-27 12:47:00,2023-06-28 01:47:00,0.8500000000000001,Лето,Лето
625,1065.63,591,10,7,ЖД,B2C,Физическое лицо,Одежда,Унисекс,Москва,Москва,Розничный,2023-06-27 12:48:00,2023-06-27 22:48:00,1.26,Лето,Лето
9007,388.05,365,58,2,Грузовик,B2C,Физическое лицо,Электроника,Мобильные устройства,Казань,Казань,Оптовый,2023-06-27 12:53:00,2023-06-29 22:53:00,0.34,Лето,Лето
16134,837.75,850,16,3,ЖД,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-06-27 13:20:00,2023-06-28 05:20:00,52.5,Лето,Лето
