cost,distance,delivery_time_hours,quantity,transport_mode,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
500.57,255,53,10,Морской,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Екатеринбург,Розничный,2024-01-01 17:19:00,2024-01-03 22:19:00,600.0,Зима,Зима
501.68,922,72,3,Морской,B2B,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Екатеринбург,Розничный,2023-04-29 08:36:00,2023-05-02 08:36:00,2.1,Весна,Весна
502.3,528,40,5,ЖД,B2C,Юридическое лицо,Электроника,Компьютеры,Санкт-Петербург,Москва,Розничный,2023-02-24 15:35:00,2023-02-26 07:35:00,11.0,Зима,Зима
503.24,905,6,1,ЖД,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Сочи,Розничный,2023-11-07 15:29:00,2023-11-07 21:29:00,0.4,Осень,Осень
504.53,287,4,4,ЖД,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Сочи,Розничный,2023-03-24 01:27:00,2023-03-24 05:27:00,2.4,Весна,Весна
504.56,999,7,1,Авиа,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Екатеринбург,Розничный,2024-01-01 23:36:00,2024-01-02 06:36:00,60.0,Зима,Зима
504.63,377,17,3,ЖД,B2C,Юридическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Новосибирск,Розничный,2023-06-13 12:03:00,2023-06-14 05:03:00,1.5,Лето,Лето
505.92,872,65,7,ЖД,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Владивосток,Розничный,2023-01-07 09:51:00,2023-01-10 02:51:00,1.75,Зима,Зима
507.56,882,14,7,Грузовик,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Нижний Новгород,Розничный,2023-09-28 23:31:00,2023-09-29 13:31:00,15.400000000000002,Осень,Осень
507.88,524,26,5,ЖД,B2C,Юридическое лицо,Одежда,Мужская,Санкт-Петербург,Новосибирск,Розничный,2023-10-23 19:57:00,2023-10-24 21:57:00,3.5,Осень,Осень
509.64,609,43,2,Авиа,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Москва,Розничный,2023-02-25 20:58:00,2023-02-27 15:58:00,18.0,Зима,Зима
51.03,40,27,5,ЖД,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Екатеринбург,Розничный,2023-06-20 20:44:00,2023-06-21 23:44:00,3.5,Лето,Лето
51.47,71,15,5,Грузовик,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Новосибирск,Розничный,2023-02-27 09:06:00,2023-02-28 00:06:00,1.25,Зима,Зима
51.78,34,63,8,Грузовик,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Казань,Розничный,2023-01-10 18:40:00,2023-01-13 09:40:00,0.104,Зима,Зима
510.8,525,47,10,Грузовик,B2B,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Владивосток,Розничный,2023-10-07 04:58:00,2023-10-09 03:58:00,0.13,Осень,Осень
511.57,291,19,1,Морской,B2B,Юридическое лицо,Одежда,Мужская,Санкт-Петербург,Казань,Розничный,2023-05-06 06:56:00,2023-05-07 01:56:00,0.7,Весна,Весна
511.69,562,72,2,Грузовик,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Калининград,Розничный,2023-09-06 01:53:00,2023-09-09 01:53:00,0.8,Осень,Осень
512.58,460,27,8,Авиа,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Краснодар,Розничный,2023-04-13 01:53:00,2023-04-14 04:53:00,140.0,Весна,Весна
513.42,292,55,4,Авиа,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Казань,Розничный,2023-01-03 06:01:00,2023-01-05 13:01:00,240.0,Зима,Зима
515.5,635,16,10,ЖД,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Владивосток,Розничный,2023-06-13 01:52:00,2023-06-13 17:52:00,50.0,Лето,Лето
516.42,947,6,2,Морской,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Калининград,Розничный,2023-03-12 00:18:00,2023-03-12 06:18:00,1.4,Весна,Весна
516.48,331,4,6,ЖД,B2B,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Казань,Розничный,2023-04-07 08:06:00,2023-04-07 12:06:00,21.0,Весна,Весна
516.6,867,51,10,Морской,VIP,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Новосибирск,Розничный,2023-07-02 02:45:00,2023-07-04 05:45:00,600.0,Лето,Лето
517.17,727,20,4,Морской,B2B,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Краснодар,Розничный,2023-04-12 13:34:00,2023-04-13 09:34:00,280.0,Весна,Весна
517.2,271,29,3,Грузовик,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Краснодар,Розничный,2023-04-03 11:37:00,2023-04-04 16:37:00,0.75,Весна,Весна
519.25,660,46,3,Морской,VIP,Юридическое лицо,Одежда,Унисекс,Санкт-Петербург,Владивосток,Розничный,2023-11-15 10:50:00,2023-11-17 08:50:00,1.2000000000000002,Осень,Осень
519.4,424,14,8,ЖД,B2B,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Казань,Розничный,2023-08-09 20:46:00,2023-08-10 10:46:00,17.6,Лето,Лето
519.57,922,16,8,Грузовик,B2B,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Калининград,Розничный,2023-09-26 02:00:00,2023-09-26 18:00:00,480.0,Осень,Осень
519.67,645,10,6,ЖД,B2C,Юридическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Владивосток,Розничный,2023-04-21 08:36:00,2023-04-21 18:36:00,105.0,Весна,Весна
52.14,56,14,8,ЖД,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Краснодар,Розничный,2023-07-05 19:33:00,2023-07-06 09:33:00,0.24,Лето,Лето
52.81,28,5,8,Авиа,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Москва,Розничный,2023-05-03 02:03:00,2023-05-03 07:03:00,5.6,Весна,Весна
521.43,655,7,7,Морской,VIP,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Калининград,Розничный,2023-06-03 01:21:00,2023-06-03 08:21:00,24.5,Лето,Лето
522.81,757,60,2,ЖД,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Сочи,Розничный,2023-04-08 12:04:00,2023-04-11 00:04:00,120.0,Весна,Весна
524.14,526,12,4,Авиа,B2B,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Калининград,Розничный,2023-04-01 17:44:00,2023-04-02 05:44:00,0.68,Весна,Весна
524.34,456,49,6,Авиа,B2C,Физическое лицо,Спорттовары,Тренажеры,Санкт-Петербург,Москва,Розничный,2023-07-30 11:28:00,2023-08-01 12:28:00,157.8,Лето,Лето
524.64,764,35,1,Морской,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Сочи,Розничный,2023-09-14 06:16:00,2023-09-15 17:16:00,70.0,Осень,Осень
525.44,294,24,3,Грузовик,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Владивосток,Розничный,2023-06-21 09:10:00,2023-06-22 09:10:00,52.5,Лето,Лето
525.75,280,63,8,Авиа,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Нижний Новгород,Розничный,2023-11-18 19:47:00,2023-11-21 10:47:00,560.0,Осень,Осень
525.79,266,3,5,Грузовик,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Новосибирск,Розничный,2023-10-09 14:25:00,2023-10-09 17:25:00,350.0,Осень,Осень
527.84,743,6,5,Грузовик,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Казань,Розничный,2023-07-06 08:30:00,2023-07-06 14:30:00,300.0,Лето,Лето
527.98,329,47,10,Морской,VIP,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Сочи,Розничный,2023-12-12 21:52:00,2023-12-14 20:52:00,35.0,Зима,Зима
528.71,325,42,10,Грузовик,B2C,Юридическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Казань,Розничный,2023-06-12 07:28:00,2023-06-14 01:28:00,5.0,Лето,Лето
528.94,697,53,2,Морской,B2C,Юридическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Екатеринбург,Розничный,2023-05-29 15:28:00,2023-05-31 20:28:00,140.0,Весна,Весна
529.7,770,16,9,Грузовик,B2C,Физическое лицо,Бытовая техника,Крупная техника,Санкт-Петербург,Калининград,Розничный,2023-09-12 09:14:00,2023-09-13 01:14:00,630.0,Осень,Осень
530.08,627,51,7,Морской,B2C,Физическое лицо,Бытовая техника,Малая техника,Санкт-Петербург,Новосибирск,Розничный,2023-06-06 19:57:00,2023-06-08 22:57:00,63.0,Лето,Лето
530.42,424,61,7,Авиа,B2C,Физическое лицо,Одежда,Унисекс,Санкт-Петербург,Сочи,Розничный,2023-05-15 07:01:00,2023-05-17 20:01:00,4.2,Весна,Весна
531.61,563,30,5,Авиа,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Краснодар,Розничный,2023-05-18 10:32:00,2023-05-19 16:32:00,3.0,Весна,Весна
