,cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
539,1255.33,932,45,10,B2C,Физическое лицо,Одежда,Унисекс,Казань,Казань,Оптовый,2023-08-25 19:33:00,2023-08-27 16:33:00,1.7999999999999998,Лето,Лето
982,1531.81,791,3,2,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Екатеринбург,Розничный,2023-08-25 23:52:00,2023-08-26 02:52:00,0.5,Лето,Лето
3385,652.77,431,8,1,B2C,Физическое лицо,Одежда,Мужская,Новосибирск,Санкт-Петербург,Розничный,2023-08-26 04:41:00,2023-08-26 12:41:00,0.7,Лето,Лето
1023,156.53,203,10,2,B2C,Физическое лицо,Одежда,Мужская,Казань,Владивосток,Оптовый,2023-08-26 06:28:00,2023-08-26 16:28:00,0.6,Лето,Лето
2916,537.34,286,65,6,B2B,Юридическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Розничный,2023-08-26 12:16:00,2023-08-29 05:16:00,18.3,Лето,Лето
336,1148.22,875,56,6,B2C,Юридическое лицо,Электроника,Аксессуары,Москва,Новосибирск,Розничный,2023-08-26 17:55:00,2023-08-29 01:55:00,0.078,Лето,Лето
670,1325.09,997,20,3,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Санкт-Петербург,Розничный,2023-08-27 00:09:00,2023-08-27 20:09:00,6.6000000000000005,Лето,Лето
412,119.74,64,4,1,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Сочи,Розничный,2023-08-27 00:30:00,2023-08-27 04:30:00,0.25,Лето,Лето
636,1305.09,780,11,8,B2C,Юридическое лицо,Одежда,Мужская,Казань,Новосибирск,Оптовый,2023-08-27 03:49:00,2023-08-27 14:49:00,5.6,Лето,Лето
232,1099.61,583,38,1,VIP,Юридическое лицо,Бытовая техника,Малая техника,Казань,Казань,Розничный,2023-08-27 05:42:00,2023-08-28 19:42:00,3.5,Лето,Лето
1104,162.97,115,4,9,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Санкт-Петербург,Розничный,2023-08-27 07:38:00,2023-08-27 11:38:00,2.25,Лето,Лето
2186,378.9,319,62,5,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Калининград,Розничный,2023-08-27 08:19:00,2023-08-29 22:19:00,1.25,Лето,Лето
102,1044.62,866,22,8,VIP,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Санкт-Петербург,Розничный,2023-08-27 11:58:00,2023-08-28 09:58:00,5.6,Лето,Лето
870,1458.83,792,25,2,B2B,Юридическое лицо,Бытовая техника,Крупная техника,Новосибирск,Санкт-Петербург,Розничный,2023-08-27 12:27:00,2023-08-28 13:27:00,140.0,Лето,Лето
2380,417.63,511,37,5,B2C,Юридическое лицо,Электроника,Мобильные устройства,Казань,Владивосток,Оптовый,2023-08-27 13:38:00,2023-08-29 02:38:00,0.8500000000000001,Лето,Лето
240,110.19,122,19,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Казань,Сочи,Оптовый,2023-08-27 17:34:00,2023-08-28 12:34:00,140.0,Лето,Лето
238,110.04,95,52,3,B2C,Юридическое лицо,Бытовая техника,Малая техника,Москва,Казань,Розничный,2023-08-27 20:37:00,2023-08-30 00:37:00,9.15,Лето,Лето
2444,43.91,28,26,8,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Калининград,Розничный,2023-08-28 00:37:00,2023-08-29 02:37:00,4.8,Лето,Лето
4112,86.83,56,16,1,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Сочи,Розничный,2023-08-28 02:41:00,2023-08-28 18:41:00,0.25,Лето,Лето
3145,593.73,791,65,6,B2C,Физическое лицо,Одежда,Женская,Сочи,Казань,Розничный,2023-08-28 03:40:00,2023-08-30 20:40:00,1.7999999999999998,Лето,Лето
2904,534.55,547,28,8,B2C,Физическое лицо,Одежда,Унисекс,Нижний Новгород,Казань,Розничный,2023-08-28 03:53:00,2023-08-29 07:53:00,1.44,Лето,Лето
3918,801.89,526,44,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Калининград,Розничный,2023-08-28 05:30:00,2023-08-30 01:30:00,140.0,Лето,Лето
4110,86.56,108,24,10,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Краснодар,Розничный,2023-08-28 06:12:00,2023-08-29 06:12:00,50.0,Лето,Лето
887,1470.5,824,59,5,B2B,Физическое лицо,Электроника,Мобильные устройства,Казань,Москва,Оптовый,2023-08-28 08:54:00,2023-08-30 19:54:00,2.5,Лето,Лето
1580,245.98,283,11,2,B2C,Физическое лицо,Бытовая техника,Крупная техника,Нижний Новгород,Москва,Розничный,2023-08-28 10:44:00,2023-08-28 21:44:00,120.0,Лето,Лето
2383,417.85,224,46,8,B2B,Юридическое лицо,Бытовая техника,Малая техника,Москва,Калининград,Розничный,2023-08-28 10:46:00,2023-08-30 08:46:00,72.0,Лето,Лето
2329,406.43,530,25,2,B2C,Физическое лицо,Одежда,Мужская,Казань,Москва,Розничный,2023-08-28 12:59:00,2023-08-29 13:59:00,1.4,Лето,Лето
3433,665.45,525,30,10,B2C,Физическое лицо,Одежда,Женская,Сочи,Сочи,Розничный,2023-08-28 14:34:00,2023-08-29 20:34:00,6.0,Лето,Лето
1064,16.44,27,27,1,B2C,Физическое лицо,Одежда,Женская,Казань,Краснодар,Розничный,2023-08-28 18:12:00,2023-08-29 21:12:00,0.6,Лето,Лето
4136,867.13,829,19,6,VIP,Физическое лицо,Одежда,Женская,Сочи,Москва,Розничный,2023-08-29 02:44:00,2023-08-29 21:44:00,3.6,Лето,Лето
1241,1781.44,946,14,8,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Сочи,Розничный,2023-08-29 04:19:00,2023-08-29 18:19:00,0.24,Лето,Лето
3515,683.78,924,29,10,B2C,Физическое лицо,Бытовая техника,Малая техника,Новосибирск,Новосибирск,Розничный,2023-08-29 04:36:00,2023-08-30 09:36:00,35.0,Лето,Лето
2887,530.12,877,7,1,VIP,Физическое лицо,Бытовая техника,Крупная техника,Москва,Новосибирск,Розничный,2023-08-29 05:07:00,2023-08-29 12:07:00,70.0,Лето,Лето
4485,982.25,794,8,2,VIP,Физическое лицо,Электроника,Мобильные устройства,Сочи,Казань,Розничный,2023-08-29 05:30:00,2023-08-29 13:30:00,1.0,Лето,Лето
3257,62.99,79,45,8,B2B,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Калининград,Розничный,2023-08-29 06:54:00,2023-08-31 03:54:00,2.4,Лето,Лето
1783,29.5,46,9,3,B2B,Юридическое лицо,Электроника,Компьютеры,Казань,Сочи,Розничный,2023-08-29 10:06:00,2023-08-29 19:06:00,6.6000000000000005,Лето,Лето
3143,593.17,324,62,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Розничный,2023-08-29 11:04:00,2023-09-01 01:04:00,70.0,Лето,Осень
831,1433.67,756,2,6,B2C,Юридическое лицо,Одежда,Мужская,Казань,Санкт-Петербург,Оптовый,2023-08-29 21:07:00,2023-08-29 23:07:00,3.0,Лето,Лето
2782,509.56,324,3,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Владивосток,Оптовый,2023-08-29 22:18:00,2023-08-30 01:18:00,6.859999999999999,Лето,Лето
78,1033.58,571,53,6,B2C,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Новосибирск,Розничный,2023-08-29 22:24:00,2023-09-01 03:24:00,1.02,Лето,Осень
4218,892.4,749,8,3,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Нижний Новгород,Оптовый,2023-08-30 00:37:00,2023-08-30 08:37:00,78.9,Лето,Лето
1216,1752.69,949,63,6,B2B,Юридическое лицо,Бытовая техника,Малая техника,Казань,Казань,Оптовый,2023-08-30 02:01:00,2023-09-01 17:01:00,54.0,Лето,Осень
998,1542.86,980,69,5,VIP,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Казань,Розничный,2023-08-30 05:10:00,2023-09-02 02:10:00,15.25,Лето,Осень
3842,782.41,549,46,8,B2C,Физическое лицо,Электроника,Аксессуары,Новосибирск,Казань,Розничный,2023-08-30 06:26:00,2023-09-01 04:26:00,0.24,Лето,Осень
4006,832.67,574,64,7,B2C,Физическое лицо,Электроника,Аксессуары,Нижний Новгород,Санкт-Петербург,Розничный,2023-08-30 06:36:00,2023-09-01 22:36:00,0.21,Лето,Осень
2907,535.53,691,3,9,B2C,Юридическое лицо,Одежда,Мужская,Новосибирск,Краснодар,Розничный,2023-08-30 08:17:00,2023-08-30 11:17:00,4.5,Лето,Лето
3520,685.7,680,43,6,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Нижний Новгород,Розничный,2023-08-30 10:09:00,2023-09-01 05:09:00,30.0,Лето,Осень
1481,22.3,17,39,4,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Калининград,Оптовый,2023-08-30 14:10:00,2023-09-01 05:10:00,8.8,Лето,Осень
4510,994.62,692,65,8,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Казань,Розничный,2023-08-30 17:43:00,2023-09-02 10:43:00,2.0,Лето,Осень
470,1216.76,947,55,10,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Калининград,Розничный,2023-08-31 00:18:00,2023-09-02 07:18:00,7.0,Лето,Осень
1806,296.41,164,61,2,B2C,Физическое лицо,Одежда,Мужская,Нижний Новгород,Нижний Новгород,Розничный,2023-08-31 00:20:00,2023-09-02 13:20:00,1.4,Лето,Осень
3233,612.88,652,57,7,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Москва,Розничный,2023-08-31 00:49:00,2023-09-02 09:49:00,0.21,Лето,Осень
110,1048.36,546,51,5,B2C,Юридическое лицо,Электроника,Компьютеры,Казань,Владивосток,Оптовый,2023-08-31 01:29:00,2023-09-02 04:29:00,50.0,Лето,Осень
3857,786.17,613,30,2,B2B,Физическое лицо,Электроника,Мобильные устройства,Сочи,Новосибирск,Розничный,2023-08-31 01:38:00,2023-09-01 07:38:00,1.0,Лето,Осень
203,1086.32,751,67,5,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Санкт-Петербург,Розничный,2023-08-31 06:46:00,2023-09-03 01:46:00,87.5,Лето,Осень
839,144.76,239,36,10,B2C,Юридическое лицо,Электроника,Аксессуары,Нижний Новгород,Сочи,Розничный,2023-08-31 09:13:00,2023-09-01 21:13:00,2.5,Лето,Осень
2927,539.98,659,37,2,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Москва,Розничный,2023-08-31 09:21:00,2023-09-01 22:21:00,0.5,Лето,Осень
307,1133.11,845,20,3,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Краснодар,Розничный,2023-08-31 13:54:00,2023-09-01 09:54:00,0.75,Лето,Осень
