cost,distance,delivery_time_hours,quantity,departure_date,arrival_date,total_mass_kg,arrival_season,segment_B2C,segment_VIP,customer_type_Юридическое лицо,category_Одежда,category_Спорттовары,category_Электроника,sub_category_Женская,sub_category_Компьютеры,sub_category_Крупная техника,sub_category_Малая техника,sub_category_Мобильные устройства,sub_category_Мужская,sub_category_Тренажеры,sub_category_Унисекс,city_x_Москва,city_x_Нижний Новгород,city_x_Новосибирск,city_x_Санкт-Петербург,city_x_Сочи,city_y_Екатеринбург,city_y_Казань,city_y_Калининград,city_y_Краснодар,city_y_Москва,city_y_Нижний Новгород,city_y_Новосибирск,city_y_Санкт-Петербург,city_y_Сочи,store_type_Розничный,departure_season_Зима,departure_season_Лето,departure_season_Осень
598.23,685,24,1,2023-09-02 07:27:00,2023-09-03 07:27:00,0.7,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
168.79,320,12,3,2023-09-02 08:21:00,2023-09-02 20:21:00,0.54,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
28.75,19,18,6,2023-09-02 11:44:00,2023-09-03 05:44:00,13.2,Осень,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1372.42,960,63,7,2023-09-02 19:40:00,2023-09-05 10:40:00,24.5,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
360.4,675,7,6,2023-09-02 20:24:00,2023-09-03 03:24:00,30.0,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
323.97,246,19,5,2023-09-02 22:07:00,2023-09-03 17:07:00,3.0,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
512.9,599,54,6,2023-09-02 22:39:00,2023-09-05 04:39:00,30.0,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True
620.95,749,56,2,2023-09-03 03:43:00,2023-09-05 11:43:00,140.0,Осень,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
888.1,605,44,7,2023-09-03 04:03:00,2023-09-05 00:03:00,0.091,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
328.84,488,13,4,2023-09-03 09:32:00,2023-09-03 22:32:00,1.2,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True
7.65,8,43,8,2023-09-03 09:49:00,2023-09-05 04:49:00,4.0,Осень,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
887.12,825,3,10,2023-09-03 09:50:00,2023-09-03 12:50:00,6.0,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
687.84,403,72,5,2023-09-03 09:56:00,2023-09-06 09:56:00,11.0,Осень,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
192.35,360,61,7,2023-09-03 10:00:00,2023-09-05 23:00:00,1.1900000000000002,Осень,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
877.79,557,34,2,2023-09-03 10:32:00,2023-09-04 20:32:00,0.36,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
747.17,386,31,1,2023-09-03 11:24:00,2023-09-04 18:24:00,9.0,Осень,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
504.15,393,70,5,2023-09-03 11:33:00,2023-09-06 09:33:00,0.8500000000000001,Осень,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1472.91,894,47,7,2023-09-03 11:34:00,2023-09-05 10:34:00,24.5,Осень,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
188.31,190,62,2,2023-09-03 14:11:00,2023-09-06 04:11:00,0.36,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
20.55,39,64,6,2023-09-03 16:22:00,2023-09-06 08:22:00,1.98,Осень,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
520.05,474,3,3,2023-09-03 17:55:00,2023-09-03 20:55:00,6.6000000000000005,Осень,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1507.3,851,60,7,2023-09-04 04:51:00,2023-09-06 16:51:00,4.2,Осень,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
76.39,44,28,9,2023-09-04 08:46:00,2023-09-05 12:46:00,19.8,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1216.68,853,20,4,2023-09-04 09:01:00,2023-09-05 05:01:00,0.68,Осень,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
1496.68,980,42,3,2023-09-04 15:05:00,2023-09-06 09:05:00,0.8999999999999999,Осень,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
770.82,669,21,8,2023-09-04 16:25:00,2023-09-05 13:25:00,2.4,Осень,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True
1268.26,779,10,5,2023-09-04 16:39:00,2023-09-05 02:39:00,11.0,Осень,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
42.53,77,10,7,2023-09-04 20:54:00,2023-09-05 06:54:00,1.26,Осень,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
670.63,972,59,10,2023-09-04 21:36:00,2023-09-07 08:36:00,30.5,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True
1672.32,903,12,3,2023-09-04 21:44:00,2023-09-05 09:44:00,2.94,Осень,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
645.26,462,31,1,2023-09-05 01:41:00,2023-09-06 08:41:00,3.5,Осень,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
671.1,758,17,9,2023-09-05 02:31:00,2023-09-05 19:31:00,90.0,Осень,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1112.87,799,36,3,2023-09-05 03:17:00,2023-09-06 15:17:00,6.6000000000000005,Осень,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
389.23,615,4,7,2023-09-05 06:21:00,2023-09-05 10:21:00,1.75,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
306.82,297,2,1,2023-09-05 08:49:00,2023-09-05 10:49:00,0.5,Осень,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
926.04,626,2,10,2023-09-05 09:05:00,2023-09-05 11:05:00,90.0,Осень,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
355.01,320,35,9,2023-09-05 09:35:00,2023-09-06 20:35:00,2.25,Осень,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
49.77,90,65,8,2023-09-05 10:03:00,2023-09-08 03:03:00,80.0,Осень,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
472.93,631,71,5,2023-09-05 10:29:00,2023-09-08 09:29:00,3.0,Осень,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
600.0,400,61,9,2023-09-05 14:38:00,2023-09-08 03:38:00,0.1169999999999999,Осень,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
688.5,542,51,1,2023-09-05 17:38:00,2023-09-07 20:38:00,0.3,Осень,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
213.29,380,23,9,2023-09-05 18:18:00,2023-09-06 17:18:00,2.7,Осень,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
610.16,317,12,7,2023-09-05 21:30:00,2023-09-06 09:30:00,2.1,Осень,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
129.09,100,34,1,2023-09-05 22:37:00,2023-09-07 08:37:00,26.3,Осень,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
308.18,165,32,4,2023-09-05 22:37:00,2023-09-07 06:37:00,2.4,Осень,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
621.09,325,37,1,2023-09-06 01:02:00,2023-09-07 14:02:00,73.0,Осень,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1406.56,724,36,3,2023-09-06 01:34:00,2023-09-07 13:34:00,0.99,Осень,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
794.4,761,19,10,2023-09-06 03:16:00,2023-09-06 22:16:00,1.7000000000000002,Осень,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
981.37,691,52,2,2023-09-06 06:35:00,2023-09-08 10:35:00,18.0,Осень,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
923.52,556,5,1,2023-09-06 12:19:00,2023-09-06 17:19:00,0.3,Осень,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
