,cost,distance,delivery_time_hours,quantity,segment,customer_type,category,sub_category,city_x,city_y,store_type,departure_date,arrival_date,total_mass_kg,departure_season,arrival_season
489,125.15,207,8,5,B2B,Юридическое лицо,Бытовая техника,Малая техника,Новосибирск,Калининград,Розничный,2023-06-27 06:31:00,2023-06-27 14:31:00,87.5,Лето,Лето
2736,492.55,288,72,9,B2C,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Казань,Розничный,2023-06-27 07:21:00,2023-06-30 07:21:00,2.7,Лето,Лето
1513,221.84,270,45,6,B2B,Физическое лицо,Одежда,Унисекс,Москва,Москва,Розничный,2023-06-27 21:43:00,2023-06-29 18:43:00,2.4000000000000004,Лето,Лето
2240,381.79,501,57,9,B2C,Юридическое лицо,Электроника,Мобильные устройства,Сочи,Владивосток,Розничный,2023-06-27 21:51:00,2023-06-30 06:51:00,4.5,Лето,Лето
2336,401.04,293,15,1,B2C,Физическое лицо,Одежда,Мужская,Казань,Сочи,Оптовый,2023-06-28 00:34:00,2023-06-28 15:34:00,0.7,Лето,Лето
860,145.51,210,37,1,B2B,Юридическое лицо,Одежда,Унисекс,Казань,Нижний Новгород,Розничный,2023-06-28 04:32:00,2023-06-29 17:32:00,0.18,Лето,Лето
3612,719.23,618,61,5,B2B,Физическое лицо,Электроника,Компьютеры,Нижний Новгород,Владивосток,Розничный,2023-06-28 08:34:00,2023-06-30 21:34:00,11.0,Лето,Лето
2339,401.64,555,32,7,B2B,Юридическое лицо,Бытовая техника,Малая техника,Москва,Санкт-Петербург,Розничный,2023-06-28 08:49:00,2023-06-29 16:49:00,122.5,Лето,Лето
413,12.43,15,38,5,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Москва,Розничный,2023-06-28 11:11:00,2023-06-30 01:11:00,0.065,Лето,Лето
3963,825.4,598,26,8,B2C,Физическое лицо,Одежда,Мужская,Москва,Владивосток,Розничный,2023-06-28 11:43:00,2023-06-29 13:43:00,2.4,Лето,Лето
4175,9.69,9,39,5,B2C,Физическое лицо,Одежда,Унисекс,Казань,Санкт-Петербург,Розничный,2023-06-28 14:34:00,2023-06-30 05:34:00,2.0,Лето,Лето
246,1115.19,861,63,7,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Сочи,Розничный,2023-06-28 14:52:00,2023-07-01 05:52:00,1.75,Лето,Лето
1270,18.27,25,4,5,B2C,Юридическое лицо,Одежда,Женская,Казань,Новосибирск,Оптовый,2023-06-28 15:52:00,2023-06-28 19:52:00,3.0,Лето,Лето
858,145.2,255,56,6,B2B,Физическое лицо,Электроника,Мобильные устройства,Нижний Новгород,Екатеринбург,Розничный,2023-06-28 17:53:00,2023-07-01 01:53:00,3.0,Лето,Лето
2292,392.09,348,18,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Москва,Нижний Новгород,Розничный,2023-06-28 18:59:00,2023-06-29 12:59:00,122.5,Лето,Лето
2753,497.98,377,37,10,B2C,Юридическое лицо,Одежда,Унисекс,Сочи,Нижний Новгород,Розничный,2023-06-28 20:01:00,2023-06-30 09:01:00,1.7999999999999998,Лето,Лето
2412,417.41,669,2,7,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Сочи,Оптовый,2023-06-29 00:26:00,2023-06-29 02:26:00,24.5,Лето,Лето
3762,765.66,678,24,9,VIP,Физическое лицо,Электроника,Аксессуары,Новосибирск,Владивосток,Розничный,2023-06-29 01:59:00,2023-06-30 01:59:00,2.25,Лето,Лето
3719,75.38,89,61,10,B2B,Физическое лицо,Одежда,Мужская,Санкт-Петербург,Москва,Розничный,2023-06-29 02:18:00,2023-07-01 15:18:00,5.0,Лето,Лето
1575,238.17,476,64,8,B2C,Юридическое лицо,Электроника,Мобильные устройства,Новосибирск,Сочи,Розничный,2023-06-29 03:31:00,2023-07-01 19:31:00,4.0,Лето,Лето
117,105.35,152,67,2,VIP,Физическое лицо,Одежда,Женская,Сочи,Нижний Новгород,Розничный,2023-06-29 05:48:00,2023-07-02 00:48:00,0.66,Лето,Лето
431,1207.7,733,25,7,B2C,Физическое лицо,Одежда,Унисекс,Сочи,Екатеринбург,Розничный,2023-06-29 06:23:00,2023-06-30 07:23:00,2.8000000000000003,Лето,Лето
1558,233.48,398,48,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Санкт-Петербург,Розничный,2023-06-29 08:30:00,2023-07-01 08:30:00,70.0,Лето,Лето
2980,550.06,917,26,8,B2B,Физическое лицо,Электроника,Мобильные устройства,Сочи,Калининград,Розничный,2023-06-29 08:37:00,2023-06-30 10:37:00,1.36,Лето,Лето
983,1537.66,853,29,3,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Розничный,2023-06-29 10:24:00,2023-06-30 15:24:00,2.94,Лето,Лето
3043,565.16,961,16,7,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Москва,Оптовый,2023-06-29 13:11:00,2023-06-30 05:11:00,0.21,Лето,Лето
2822,511.72,693,23,10,B2C,Физическое лицо,Электроника,Аксессуары,Москва,Калининград,Розничный,2023-06-29 14:23:00,2023-06-30 13:23:00,0.3,Лето,Лето
1996,331.59,324,53,2,B2B,Физическое лицо,Бытовая техника,Крупная техника,Новосибирск,Калининград,Розничный,2023-06-29 19:12:00,2023-07-02 00:12:00,140.0,Лето,Лето
2750,497.37,514,23,6,B2C,Физическое лицо,Электроника,Аксессуары,Сочи,Владивосток,Розничный,2023-06-29 19:17:00,2023-06-30 18:17:00,0.18,Лето,Лето
3971,828.84,862,21,9,B2C,Физическое лицо,Одежда,Мужская,Казань,Краснодар,Оптовый,2023-06-29 19:22:00,2023-06-30 16:22:00,4.5,Лето,Лето
4356,965.23,536,13,9,B2C,Физическое лицо,Бытовая техника,Малая техника,Сочи,Владивосток,Розничный,2023-06-29 20:00:00,2023-06-30 09:00:00,81.0,Лето,Лето
1374,193.52,203,20,2,B2C,Физическое лицо,Спорттовары,Тренажеры,Казань,Москва,Розничный,2023-06-29 20:01:00,2023-06-30 16:01:00,146.0,Лето,Лето
3880,80.01,63,27,9,B2C,Физическое лицо,Электроника,Компьютеры,Новосибирск,Москва,Розничный,2023-06-29 21:18:00,2023-07-01 00:18:00,90.0,Лето,Лето
946,151.43,105,58,7,B2C,Физическое лицо,Электроника,Компьютеры,Сочи,Казань,Розничный,2023-06-29 22:16:00,2023-07-02 08:16:00,15.400000000000002,Лето,Лето
1607,246.05,448,50,4,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Санкт-Петербург,Оптовый,2023-06-29 23:30:00,2023-07-02 01:30:00,12.2,Лето,Лето
1266,1798.48,973,40,2,VIP,Юридическое лицо,Электроника,Аксессуары,Сочи,Новосибирск,Розничный,2023-06-30 00:57:00,2023-07-01 16:57:00,0.5,Лето,Лето
271,1128.77,802,13,10,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Москва,Оптовый,2023-06-30 02:49:00,2023-06-30 15:49:00,2.5,Лето,Лето
2650,472.82,453,67,8,B2C,Физическое лицо,Электроника,Компьютеры,Санкт-Петербург,Новосибирск,Розничный,2023-06-30 02:49:00,2023-07-02 21:49:00,80.0,Лето,Лето
3243,613.53,596,47,7,B2C,Физическое лицо,Электроника,Компьютеры,Казань,Краснодар,Розничный,2023-06-30 04:16:00,2023-07-02 03:16:00,35.0,Лето,Лето
3073,572.42,387,61,6,B2C,Физическое лицо,Одежда,Унисекс,Казань,Москва,Оптовый,2023-06-30 09:00:00,2023-07-02 22:00:00,2.4000000000000004,Лето,Лето
3300,630.73,726,54,5,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Владивосток,Розничный,2023-06-30 10:25:00,2023-07-02 16:25:00,11.0,Лето,Лето
2647,472.48,799,8,1,B2C,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Краснодар,Розничный,2023-06-30 13:52:00,2023-06-30 21:52:00,0.25,Лето,Лето
2435,420.97,670,40,1,B2C,Физическое лицо,Одежда,Женская,Санкт-Петербург,Санкт-Петербург,Розничный,2023-06-30 15:18:00,2023-07-02 07:18:00,0.33,Лето,Лето
1113,165.17,98,13,10,B2C,Физическое лицо,Одежда,Женская,Новосибирск,Нижний Новгород,Розничный,2023-06-30 16:21:00,2023-07-01 05:21:00,3.0,Лето,Лето
1387,196.95,268,55,3,B2C,Физическое лицо,Электроника,Аксессуары,Казань,Казань,Оптовый,2023-06-30 19:41:00,2023-07-03 02:41:00,0.09,Лето,Лето
599,1298.53,709,13,4,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Санкт-Петербург,Розничный,2023-06-30 19:52:00,2023-07-01 08:52:00,1.0,Лето,Лето
2742,494.2,781,55,3,B2B,Физическое лицо,Электроника,Аксессуары,Сочи,Владивосток,Розничный,2023-06-30 22:19:00,2023-07-03 05:19:00,0.039,Лето,Лето
3846,789.81,663,56,2,B2C,Физическое лицо,Электроника,Компьютеры,Москва,Новосибирск,Розничный,2023-06-30 22:49:00,2023-07-03 06:49:00,10.0,Лето,Лето
2136,361.38,270,39,10,B2C,Физическое лицо,Одежда,Мужская,Москва,Сочи,Розничный,2023-06-30 23:50:00,2023-07-02 14:50:00,7.0,Лето,Лето
1838,294.39,430,17,4,B2C,Физическое лицо,Одежда,Мужская,Казань,Краснодар,Розничный,2023-07-01 01:35:00,2023-07-01 18:35:00,2.0,Лето,Лето
226,1102.05,568,54,10,B2B,Физическое лицо,Электроника,Аксессуары,Казань,Владивосток,Розничный,2023-07-01 01:55:00,2023-07-03 07:55:00,2.5,Лето,Лето
4441,992.9,798,33,6,VIP,Физическое лицо,Электроника,Аксессуары,Санкт-Петербург,Краснодар,Розничный,2023-07-01 07:05:00,2023-07-02 16:05:00,0.18,Лето,Лето
2533,444.53,315,9,8,B2C,Физическое лицо,Бытовая техника,Малая техника,Казань,Нижний Новгород,Розничный,2023-07-01 10:48:00,2023-07-01 19:48:00,72.0,Лето,Лето
1325,187.07,214,51,8,B2C,Физическое лицо,Электроника,Мобильные устройства,Санкт-Петербург,Казань,Розничный,2023-07-01 12:48:00,2023-07-03 15:48:00,4.0,Лето,Лето
3774,768.07,472,44,9,VIP,Юридическое лицо,Бытовая техника,Малая техника,Нижний Новгород,Нижний Новгород,Розничный,2023-07-01 13:09:00,2023-07-03 09:09:00,81.0,Лето,Лето
3095,578.22,519,23,4,B2C,Юридическое лицо,Спорттовары,Тренажеры,Казань,Калининград,Розничный,2023-07-01 18:23:00,2023-07-02 17:23:00,105.2,Лето,Лето
3859,792.5,596,11,10,B2C,Юридическое лицо,Электроника,Аксессуары,Казань,Краснодар,Розничный,2023-07-01 20:39:00,2023-07-02 07:39:00,0.3,Лето,Лето
3927,812.27,600,7,8,B2B,Физическое лицо,Электроника,Компьютеры,Москва,Калининград,Розничный,2023-07-01 22:42:00,2023-07-02 05:42:00,17.6,Лето,Лето
